transaction_product_id,transaction_id,product_name,product_category
14293,197131,Convenience Store,Retail
14294,152215,Restaurant,Food
14295,134168,Electricity Token,Utilities
14296,153706,Travel,Travel
14297,41872,Marketplace,E-Commerce
14298,442,Digital Subscription,Entertainment
14299,59239,Marketplace,E-Commerce
14300,116615,Streaming,Entertainment
14301,193363,Transportation,Transport
14302,178162,Gaming Voucher,Entertainment
14303,44291,Food Delivery,Food
14304,13110,Restaurant,Food
14305,87510,Other,Other
14306,7269,Bill Payment,Utilities
14307,17870,Streaming,Entertainment
14308,92815,Bill Payment,Utilities
14309,179078,Restaurant,Food
14310,35637,Restaurant,Food
14311,198957,Food Delivery,Food
14312,68160,University Payment,Education
14313,54089,Gaming Voucher,Entertainment
14314,74402,Internet Package,Digital Goods
14315,199919,Mobile Top Up,Digital Goods
14316,184973,Education Payment,Education
14317,26080,Digital Subscription,Entertainment
14318,56705,University Payment,Education
14319,183423,Travel,Travel
14320,81326,Ride Hailing,Transport
14321,56726,Food Delivery,Food
14322,41068,Gaming Voucher,Entertainment
14323,119447,Mobile Top Up,Digital Goods
14324,110218,Restaurant,Food
14325,131248,Streaming,Entertainment
14326,125381,Electricity Token,Utilities
14327,91891,Internet Package,Digital Goods
14328,58659,Travel,Travel
14329,141681,Streaming,Entertainment
14330,110469,University Payment,Education
14331,184650,Food Delivery,Food
14332,19612,Gaming Voucher,Entertainment
14333,109532,Healthcare,Healthcare
14334,173254,Healthcare,Healthcare
14335,80836,Other,Other
14336,169613,Online Shopping,E-Commerce
14337,123754,Gaming Voucher,Entertainment
14338,144768,Education Payment,Education
14339,94345,Travel,Travel
14340,78626,Travel,Travel
14341,198040,School Payment,Education
14342,138149,Gaming Voucher,Entertainment
14343,34347,Online Shopping,E-Commerce
14344,8539,Internet Package,Digital Goods
14345,62457,Electricity Token,Utilities
14346,73447,School Payment,Education
14347,175857,Convenience Store,Retail
14348,69657,Education Payment,Education
14349,176089,Digital Subscription,Entertainment
14350,125047,Other,Other
14351,137290,Healthcare,Healthcare
14352,30256,Digital Subscription,Entertainment
14353,85941,School Payment,Education
14354,172005,Transportation,Transport
14355,152196,Ride Hailing,Transport
14356,23717,Other,Other
14357,49013,Other,Other
14358,123166,Ride Hailing,Transport
14359,192587,Travel,Travel
14360,13080,Convenience Store,Retail
14361,1722,Healthcare,Healthcare
14362,126299,Electricity Token,Utilities
14363,110345,Healthcare,Healthcare
14364,134752,Travel,Travel
14365,2464,Travel,Travel
14366,93507,Healthcare,Healthcare
14367,156434,Ride Hailing,Transport
14368,148158,Convenience Store,Retail
14369,129327,Transportation,Transport
14370,2198,Healthcare,Healthcare
14371,136965,Electricity Token,Utilities
14372,194466,Digital Subscription,Entertainment
14373,37292,Electricity Token,Utilities
14374,171272,Digital Subscription,Entertainment
14375,109286,University Payment,Education
14376,66625,Gaming Voucher,Entertainment
14377,36147,Food Delivery,Food
14378,8092,Food Delivery,Food
14379,186140,Restaurant,Food
14380,85535,School Payment,Education
14381,158017,Online Shopping,E-Commerce
14382,51715,Online Shopping,E-Commerce
14383,77924,Gaming Voucher,Entertainment
14384,73840,School Payment,Education
14385,123321,Education Payment,Education
14386,173193,Digital Subscription,Entertainment
14387,33820,Digital Subscription,Entertainment
14388,190181,Bill Payment,Utilities
14389,32983,Internet Package,Digital Goods
14390,26526,Bill Payment,Utilities
14391,129793,School Payment,Education
14392,144668,Online Shopping,E-Commerce
14393,125034,Restaurant,Food
14394,11489,Food Delivery,Food
14395,156216,Convenience Store,Retail
14396,143836,Internet Package,Digital Goods
14397,77903,Digital Subscription,Entertainment
14398,169393,Education Payment,Education
14399,81031,University Payment,Education
14400,127879,Education Payment,Education
14401,173761,Other,Other
14402,65200,Ride Hailing,Transport
14403,176285,Bill Payment,Utilities
14404,12321,Online Shopping,E-Commerce
14405,49875,Online Shopping,E-Commerce
14406,107512,Transportation,Transport
14407,142988,Mobile Top Up,Digital Goods
14408,189864,Electricity Token,Utilities
14409,166278,Mobile Top Up,Digital Goods
14410,168890,Electricity Token,Utilities
14411,96485,Transportation,Transport
14412,18461,School Payment,Education
14413,116386,University Payment,Education
14414,46059,Ride Hailing,Transport
14415,132331,Marketplace,E-Commerce
14416,98131,Streaming,Entertainment
14417,4370,Other,Other
14418,38084,School Payment,Education
14419,89054,Convenience Store,Retail
14420,115903,Education Payment,Education
14421,191695,Education Payment,Education
14422,122112,Bill Payment,Utilities
14423,166530,Convenience Store,Retail
14424,37541,Other,Other
14425,1832,Marketplace,E-Commerce
14426,106683,Electricity Token,Utilities
14427,55172,Mobile Top Up,Digital Goods
14428,51356,Digital Subscription,Entertainment
14429,156645,Convenience Store,Retail
14430,104031,Digital Subscription,Entertainment
14431,28376,Gaming Voucher,Entertainment
14432,27157,Online Shopping,E-Commerce
14433,132165,Online Shopping,E-Commerce
14434,157140,Other,Other
14435,5468,Transportation,Transport
14436,80035,Restaurant,Food
14437,198640,University Payment,Education
14438,59649,Bill Payment,Utilities
14439,51412,Food Delivery,Food
14440,59051,Food Delivery,Food
14441,100583,Mobile Top Up,Digital Goods
14442,116216,Bill Payment,Utilities
14443,87529,Bill Payment,Utilities
14444,197342,Internet Package,Digital Goods
14445,87062,Education Payment,Education
14446,123355,Transportation,Transport
14447,75876,Mobile Top Up,Digital Goods
14448,46752,Ride Hailing,Transport
14449,52236,Convenience Store,Retail
14450,21256,Other,Other
14451,11494,Online Shopping,E-Commerce
14452,11670,Digital Subscription,Entertainment
14453,58015,Convenience Store,Retail
14454,193316,Electricity Token,Utilities
14455,16875,Electricity Token,Utilities
14456,95079,Travel,Travel
14457,92627,Online Shopping,E-Commerce
14458,42844,Food Delivery,Food
14459,91018,Online Shopping,E-Commerce
14460,43866,Bill Payment,Utilities
14461,146564,Gaming Voucher,Entertainment
14462,112520,University Payment,Education
14463,140190,School Payment,Education
14464,19730,School Payment,Education
14465,65639,Online Shopping,E-Commerce
14466,126001,Streaming,Entertainment
14467,184170,Other,Other
14468,116464,Other,Other
14469,51982,Gaming Voucher,Entertainment
14470,46817,Education Payment,Education
14471,178933,Streaming,Entertainment
14472,49985,Gaming Voucher,Entertainment
14473,14000,Travel,Travel
14474,188699,Education Payment,Education
14475,154160,Digital Subscription,Entertainment
14476,193983,Streaming,Entertainment
14477,185128,Mobile Top Up,Digital Goods
14478,35639,Digital Subscription,Entertainment
14479,36749,Other,Other
14480,195674,Travel,Travel
14481,148834,Convenience Store,Retail
14482,66164,Internet Package,Digital Goods
14483,50472,Restaurant,Food
14484,189537,Mobile Top Up,Digital Goods
14485,48933,Ride Hailing,Transport
14486,122136,Internet Package,Digital Goods
14487,177983,Education Payment,Education
14488,59167,Ride Hailing,Transport
14489,21545,Convenience Store,Retail
14490,189614,School Payment,Education
14491,181815,Ride Hailing,Transport
14492,38805,Education Payment,Education
14493,81420,Transportation,Transport
14494,27783,Food Delivery,Food
14495,194645,Marketplace,E-Commerce
14496,6699,University Payment,Education
14497,96969,Food Delivery,Food
14498,52366,Other,Other
14499,193480,Healthcare,Healthcare
14500,96050,School Payment,Education
14501,92726,Restaurant,Food
14502,185027,Mobile Top Up,Digital Goods
14503,172513,Digital Subscription,Entertainment
14504,118487,Streaming,Entertainment
14505,176339,Healthcare,Healthcare
14506,9714,Bill Payment,Utilities
14507,87269,Convenience Store,Retail
14508,49779,Electricity Token,Utilities
14509,153876,Convenience Store,Retail
14510,177399,Food Delivery,Food
14511,1697,Other,Other
14512,182681,Gaming Voucher,Entertainment
14513,16110,Mobile Top Up,Digital Goods
14514,24115,Mobile Top Up,Digital Goods
14515,9313,Food Delivery,Food
14516,176607,Convenience Store,Retail
14517,11824,Restaurant,Food
14518,130732,Ride Hailing,Transport
14519,87964,Education Payment,Education
14520,146359,Marketplace,E-Commerce
14521,175968,Ride Hailing,Transport
14522,159919,Convenience Store,Retail
14523,35814,University Payment,Education
14524,159169,Digital Subscription,Entertainment
14525,152282,Online Shopping,E-Commerce
14526,140120,Digital Subscription,Entertainment
14527,132145,Online Shopping,E-Commerce
14528,154406,University Payment,Education
14529,8629,Electricity Token,Utilities
14530,29348,School Payment,Education
14531,90193,Digital Subscription,Entertainment
14532,18357,Ride Hailing,Transport
14533,99725,Bill Payment,Utilities
14534,66154,Marketplace,E-Commerce
14535,37467,Food Delivery,Food
14536,173050,Bill Payment,Utilities
14537,1030,Digital Subscription,Entertainment
14538,11353,Food Delivery,Food
14539,54520,Education Payment,Education
14540,107262,Internet Package,Digital Goods
14541,134041,Bill Payment,Utilities
14542,33330,Restaurant,Food
14543,186493,School Payment,Education
14544,151649,Digital Subscription,Entertainment
14545,139801,Transportation,Transport
14546,150554,Mobile Top Up,Digital Goods
14547,109162,University Payment,Education
14548,115252,Internet Package,Digital Goods
14549,31801,Travel,Travel
14550,98229,University Payment,Education
14551,159611,School Payment,Education
14552,25961,Travel,Travel
14553,26073,Transportation,Transport
14554,51916,Travel,Travel
14555,18791,Digital Subscription,Entertainment
14556,193672,Restaurant,Food
14557,64066,Education Payment,Education
14558,60569,Bill Payment,Utilities
14559,139110,Ride Hailing,Transport
14560,84996,Ride Hailing,Transport
14561,82985,Marketplace,E-Commerce
14562,30419,Mobile Top Up,Digital Goods
14563,94835,Food Delivery,Food
14564,102950,Food Delivery,Food
14565,113905,Food Delivery,Food
14566,29869,Internet Package,Digital Goods
14567,76033,Online Shopping,E-Commerce
14568,101224,Healthcare,Healthcare
14569,110632,Bill Payment,Utilities
14570,12027,Ride Hailing,Transport
14571,97039,Travel,Travel
14572,27342,Electricity Token,Utilities
14573,169699,Digital Subscription,Entertainment
14574,22439,Restaurant,Food
14575,103094,Other,Other
14576,56998,Restaurant,Food
14577,194342,Internet Package,Digital Goods
14578,159002,Marketplace,E-Commerce
14579,110630,Internet Package,Digital Goods
14580,90701,Gaming Voucher,Entertainment
14581,184587,Gaming Voucher,Entertainment
14582,144206,Marketplace,E-Commerce
14583,178905,Streaming,Entertainment
14584,190624,Online Shopping,E-Commerce
14585,21277,Mobile Top Up,Digital Goods
14586,136241,Convenience Store,Retail
14587,25759,Online Shopping,E-Commerce
14588,80214,Travel,Travel
14589,147914,Travel,Travel
14590,13362,Gaming Voucher,Entertainment
14591,31691,Healthcare,Healthcare
14592,55790,Digital Subscription,Entertainment
14593,188941,Travel,Travel
14594,55803,Convenience Store,Retail
14595,105972,Online Shopping,E-Commerce
14596,146158,Food Delivery,Food
14597,188569,Convenience Store,Retail
14598,116910,Healthcare,Healthcare
14599,113316,Travel,Travel
14600,65435,Convenience Store,Retail
14601,85537,Gaming Voucher,Entertainment
14602,197480,Online Shopping,E-Commerce
14603,42787,School Payment,Education
14604,175261,Convenience Store,Retail
14605,171985,University Payment,Education
14606,175032,Ride Hailing,Transport
14607,183826,Other,Other
14608,112862,Healthcare,Healthcare
14609,151503,Healthcare,Healthcare
14610,168942,Internet Package,Digital Goods
14611,157960,Gaming Voucher,Entertainment
14612,113814,Convenience Store,Retail
14613,176753,Internet Package,Digital Goods
14614,157389,Electricity Token,Utilities
14615,130658,Streaming,Entertainment
14616,60703,University Payment,Education
14617,41744,Ride Hailing,Transport
14618,17338,Streaming,Entertainment
14619,98428,Restaurant,Food
14620,39657,Internet Package,Digital Goods
14621,26026,Mobile Top Up,Digital Goods
14622,75911,Other,Other
14623,99763,Education Payment,Education
14624,46389,Online Shopping,E-Commerce
14625,56680,Digital Subscription,Entertainment
14626,72796,Restaurant,Food
14627,102680,Ride Hailing,Transport
14628,179428,School Payment,Education
14629,190009,Food Delivery,Food
14630,169054,Other,Other
14631,139431,Digital Subscription,Entertainment
14632,144021,Education Payment,Education
14633,89572,Healthcare,Healthcare
14634,71785,Mobile Top Up,Digital Goods
14635,9319,Mobile Top Up,Digital Goods
14636,8106,Marketplace,E-Commerce
14637,77396,Gaming Voucher,Entertainment
14638,42873,Healthcare,Healthcare
14639,111368,Electricity Token,Utilities
14640,178103,Gaming Voucher,Entertainment
14641,5845,Food Delivery,Food
14642,26257,Marketplace,E-Commerce
14643,169508,Food Delivery,Food
14644,127816,Gaming Voucher,Entertainment
14645,46984,Mobile Top Up,Digital Goods
14646,82315,Electricity Token,Utilities
14647,28672,Education Payment,Education
14648,199415,Food Delivery,Food
14649,158669,Other,Other
14650,24203,Ride Hailing,Transport
14651,169179,Convenience Store,Retail
14652,22347,Convenience Store,Retail
14653,84074,Ride Hailing,Transport
14654,112657,School Payment,Education
14655,112677,Healthcare,Healthcare
14656,195924,Travel,Travel
14657,99985,Healthcare,Healthcare
14658,146246,Digital Subscription,Entertainment
14659,132684,Gaming Voucher,Entertainment
14660,27833,Electricity Token,Utilities
14661,142084,Transportation,Transport
14662,183135,Internet Package,Digital Goods
14663,180895,Travel,Travel
14664,141222,Other,Other
14665,160892,Bill Payment,Utilities
14666,93268,Streaming,Entertainment
14667,69644,Ride Hailing,Transport
14668,121320,Internet Package,Digital Goods
14669,164560,School Payment,Education
14670,12309,Restaurant,Food
14671,150613,Mobile Top Up,Digital Goods
14672,145870,Gaming Voucher,Entertainment
14673,118374,Mobile Top Up,Digital Goods
14674,187453,Restaurant,Food
14675,11127,Education Payment,Education
14676,46646,Convenience Store,Retail
14677,25776,University Payment,Education
14678,158383,Internet Package,Digital Goods
14679,90774,Marketplace,E-Commerce
14680,97401,Digital Subscription,Entertainment
14681,168509,School Payment,Education
14682,6100,Education Payment,Education
14683,81394,Ride Hailing,Transport
14684,20100,Bill Payment,Utilities
14685,66813,Mobile Top Up,Digital Goods
14686,152932,Online Shopping,E-Commerce
14687,100761,Digital Subscription,Entertainment
14688,24611,Other,Other
14689,112551,Mobile Top Up,Digital Goods
14690,175120,Ride Hailing,Transport
14691,158164,Gaming Voucher,Entertainment
14692,77669,Bill Payment,Utilities
14693,39582,Education Payment,Education
14694,118325,Gaming Voucher,Entertainment
14695,127674,Gaming Voucher,Entertainment
14696,138090,Electricity Token,Utilities
14697,31485,Ride Hailing,Transport
14698,13062,Gaming Voucher,Entertainment
14699,166477,Other,Other
14700,61535,Gaming Voucher,Entertainment
