fee_id,transaction_id,fee_percentage,fee_amount
27062,156183,0.5,1081.54
27063,16686,1.0,806.17
27064,120564,0.5,1749.35
27065,81359,0.5,216.53
27066,44357,0.5,883.57
27067,61036,0.5,653.03
27068,18996,1.0,1324.9
27069,28274,0.5,890.1
27070,30216,1.0,3221.15
27071,139736,1.0,1369.33
27072,99627,1.0,869.77
27073,18190,0.5,989.97
27074,27035,1.0,6985.26
27075,57014,1.0,1868.02
27076,124438,1.0,1446.93
27077,36271,1.0,2143.35
27078,8890,0.5,1368.32
27079,101996,1.0,2420.82
27080,29878,1.0,868.2
27081,183561,1.0,1824.57
27082,23285,1.0,752.07
27083,29572,1.0,2380.74
27084,20167,0.5,2052.12
27085,23134,0.5,1855.55
27086,39883,1.0,1146.06
27087,177691,0.5,4093.69
27088,70322,1.0,1399.64
27089,195741,1.0,3716.44
27090,3017,0.5,13736.7
27091,60158,1.0,1825.56
27092,177430,1.0,1472.13
27093,129836,1.0,2287.53
27094,68925,1.0,527.07
27095,25384,1.0,1524.17
27096,140898,1.0,8122.23
27097,32564,1.0,1176.34
27098,88152,0.5,611.02
27099,174567,1.0,960.45
27100,188401,1.0,1653.85
27101,138537,1.0,1967.58
27102,100320,1.0,1045.85
27103,98632,0.5,2737.81
27104,87827,0.5,1081.76
27105,142400,1.0,610.61
27106,60640,1.0,1336.94
27107,196680,1.0,1443.65
27108,141535,0.5,2632.11
27109,144479,1.0,1105.05
27110,191320,1.0,650.77
27111,71962,0.5,547.29
27112,76801,0.5,2446.72
27113,172964,1.0,2961.64
27114,111395,0.5,438.13
27115,179808,1.0,312.35
27116,54768,0.5,8066.54
27117,189657,0.5,5825.46
27118,63109,1.0,1365.19
27119,125564,1.0,634.92
27120,164581,0.5,5387.14
27121,130865,1.0,661.8
27122,103176,1.0,1891.28
27123,150218,0.5,560.01
27124,22312,1.0,1758.41
27125,55234,1.0,2658.59
27126,147317,1.0,1084.05
27127,131267,0.5,1737.67
27128,95780,1.0,1044.36
27129,144801,1.0,2689.26
27130,53064,1.0,1963.6
27131,128025,1.0,251.2
27132,18351,1.0,1342.94
27133,94270,1.0,3175.5
27134,106692,1.0,1106.26
27135,146924,1.0,2853.24
27136,26724,1.0,418.83
27137,58672,0.5,1395.26
27138,147237,0.5,1216.22
27139,86916,1.0,933.88
27140,63194,1.0,1737.59
27141,24359,1.0,602.71
27142,113346,0.5,2694.52
27143,160132,0.5,2037.86
27144,46303,0.5,3536.52
27145,74230,1.0,2112.23
27146,114711,1.0,1469.14
27147,116550,0.5,1846.09
27148,109351,0.5,2741.94
27149,86178,1.0,1037.57
27150,100407,1.0,2402.54
27151,117818,1.0,1313.69
27152,144290,1.0,3340.71
27153,191049,1.0,2083.84
27154,19545,0.5,2411.36
27155,9578,0.5,823.45
27156,81165,0.5,875.96
27157,111511,1.0,1582.04
27158,2280,1.0,1211.91
27159,122480,1.0,4447.4
27160,128435,1.0,1293.57
27161,52342,0.5,2409.58
27162,19064,0.5,1765.91
27163,130562,0.5,448.45
27164,32887,1.0,1380.15
27165,64495,1.0,1165.24
27166,156370,1.0,1384.09
27167,150286,0.5,1171.3
27168,64312,1.0,2207.95
27169,184439,1.0,1057.42
27170,101578,0.5,635.76
27171,128860,1.0,1750.4
27172,12124,0.5,4989.01
27173,188686,1.0,367.63
27174,13096,1.0,1176.57
27175,102754,1.0,775.81
27176,17890,0.5,1398.82
27177,104233,0.5,1201.4
27178,134580,1.0,1159.91
27179,56175,1.0,2652.55
27180,140514,0.5,7820.24
27181,5821,1.0,465.02
27182,129575,1.0,2338.71
27183,7362,1.0,933.3
27184,117555,1.0,465.02
27185,31096,0.5,786.43
27186,166805,0.5,2251.01
27187,13482,1.0,3230.89
27188,80695,1.0,1315.03
27189,111679,1.0,544.22
27190,41682,1.0,828.79
27191,3753,1.0,188.3
27192,185255,1.0,1493.12
27193,59198,0.5,1451.25
27194,113089,0.5,2657.89
27195,42623,1.0,581.05
27196,191848,0.5,2206.95
27197,173154,1.0,5767.05
27198,159770,0.5,5253.9
27199,195022,0.5,3026.11
27200,108939,1.0,2714.48
27201,91364,0.5,814.74
27202,133086,0.5,2551.95
27203,22021,1.0,1183.97
27204,28614,1.0,1576.39
27205,7441,1.0,2482.7
27206,4783,1.0,3172.35
27207,179062,1.0,1603.45
27208,176241,1.0,1064.76
27209,160060,1.0,2880.77
27210,51896,1.0,1926.85
27211,116768,1.0,628.17
27212,156268,0.5,823.41
27213,196974,0.5,3283.03
27214,92074,0.5,971.37
27215,156200,1.0,734.33
27216,14927,0.5,3606.89
27217,170178,1.0,1003.2
27218,166266,0.5,2089.8
27219,20523,0.5,4020.07
27220,182444,1.0,1510.11
27221,164998,0.5,1143.11
27222,183312,1.0,1660.97
27223,126406,1.0,1690.55
27224,129772,1.0,1560.97
27225,26196,1.0,2543.68
27226,110076,1.0,3504.08
27227,182759,0.5,3172.07
27228,193105,1.0,4351.28
27229,151300,0.5,544.28
27230,43400,0.5,6223.02
27231,156605,0.5,706.54
27232,43137,0.5,9868.17
27233,56530,1.0,1169.13
27234,45535,1.0,794.46
27235,100082,0.5,6283.17
27236,188035,1.0,664.09
27237,28186,0.5,3679.28
27238,196607,1.0,1103.6
27239,95909,1.0,5780.75
27240,30454,0.5,5638.68
27241,164205,0.5,5940.13
27242,57773,0.5,615.2
27243,115942,1.0,1411.8
27244,50624,1.0,591.79
27245,8934,1.0,821.95
27246,147545,1.0,1497.8
27247,151032,1.0,1585.53
27248,148100,1.0,1537.28
27249,188246,0.5,973.18
27250,24488,0.5,916.44
27251,79194,1.0,713.32
27252,68877,1.0,1991.08
27253,34998,1.0,3530.24
27254,129119,0.5,955.25
27255,88105,1.0,3551.92
27256,40043,0.5,4539.33
27257,174893,0.5,834.09
27258,194966,0.5,3275.08
27259,111285,1.0,516.39
27260,127515,0.5,1457.77
27261,66000,1.0,6115.16
27262,19337,0.5,355.33
27263,178728,1.0,808.16
27264,104585,1.0,957.85
27265,160224,1.0,4157.97
27266,172692,1.0,1016.17
27267,36001,0.5,1765.79
27268,113711,1.0,633.46
27269,7627,0.5,2665.89
27270,92615,1.0,2357.71
27271,130917,0.5,1384.82
27272,182510,0.5,2202.39
27273,84274,1.0,1381.97
27274,82157,0.5,3039.1
27275,153307,0.5,790.72
27276,152231,0.5,1498.74
27277,167798,1.0,1773.09
27278,21304,0.5,7024.63
27279,115341,1.0,715.21
27280,28470,1.0,2788.82
27281,172737,1.0,546.76
27282,94287,1.0,1707.08
27283,48463,1.0,1009.56
27284,38761,1.0,1074.68
27285,115620,1.0,847.53
27286,183169,0.5,816.8
27287,1617,0.5,1103.7
27288,73485,1.0,918.64
27289,33196,1.0,661.73
27290,76939,0.5,552.92
27291,148728,1.0,528.51
27292,46320,0.5,2106.72
27293,34483,1.0,1352.79
27294,31161,0.5,6173.01
27295,43853,0.5,1269.0
27296,28057,1.0,1845.74
27297,75910,1.0,3605.62
27298,111109,0.5,1077.08
27299,168740,0.5,2332.83
27300,6877,1.0,717.85
27301,198883,0.5,331.13
27302,101024,0.5,973.44
27303,136608,0.5,494.46
27304,31174,1.0,821.5
27305,18529,1.0,924.09
27306,38653,0.5,3048.11
27307,126967,0.5,2446.03
27308,33398,1.0,2786.44
27309,187258,0.5,1439.55
27310,17306,1.0,4030.5
27311,104049,1.0,1091.2
27312,58657,1.0,2155.94
27313,28271,0.5,880.71
27314,156455,1.0,2433.76
27315,65143,1.0,920.87
27316,45159,1.0,1990.28
27317,121472,1.0,2012.82
27318,144051,1.0,1516.64
27319,8904,0.5,1088.47
27320,141863,1.0,891.65
27321,52589,1.0,1076.31
27322,153960,1.0,2230.81
27323,184270,1.0,1660.34
27324,189406,0.5,4793.01
27325,162860,1.0,2394.09
27326,177491,0.5,2306.96
27327,169610,0.5,1561.82
27328,74715,1.0,1231.62
27329,73848,1.0,3285.02
27330,161670,0.5,1818.68
27331,61781,1.0,892.39
27332,79370,1.0,2349.95
27333,90664,1.0,2635.44
27334,104594,0.5,1823.7
27335,110166,1.0,382.82
27336,144031,1.0,576.6
27337,152790,1.0,2295.42
27338,47815,1.0,667.28
27339,43770,1.0,1517.35
27340,63138,1.0,3972.67
27341,32282,1.0,1456.59
27342,16915,1.0,4230.95
27343,73895,1.0,723.29
27344,11671,1.0,1284.4
27345,121689,1.0,1305.93
27346,100138,1.0,3306.03
27347,38127,0.5,1896.15
27348,154979,0.5,3404.17
27349,20716,0.5,4495.03
27350,173540,1.0,1546.42
27351,66456,1.0,1309.21
27352,94329,1.0,4225.47
27353,93705,0.5,570.68
27354,110752,0.5,1025.3
27355,1907,0.5,417.83
27356,164352,1.0,1000.22
27357,35636,1.0,628.07
27358,56597,0.5,779.62
27359,68497,0.5,1582.26
27360,84278,1.0,4103.16
27361,17419,1.0,5086.71
27362,162499,1.0,1314.6
27363,7981,1.0,1364.53
27364,48804,1.0,711.58
27365,11335,0.5,2197.53
27366,20332,1.0,621.61
27367,46496,0.5,1216.01
27368,30108,1.0,1365.07
27369,63034,0.5,843.96
27370,80192,1.0,1064.29
27371,148700,0.5,1288.39
27372,42975,1.0,1307.85
27373,35012,1.0,1318.15
27374,50633,1.0,1150.13
27375,61336,0.5,2115.66
27376,134279,1.0,1691.09
27377,158034,1.0,1068.68
27378,98166,0.5,1709.4
27379,87624,0.5,1934.34
27380,139798,1.0,1327.87
27381,1505,0.5,605.19
27382,143441,1.0,1732.82
27383,143843,0.5,3734.06
27384,152049,1.0,1442.06
27385,193335,0.5,1028.12
27386,187348,1.0,844.27
27387,41981,1.0,980.89
27388,56666,1.0,2885.01
27389,29762,0.5,1218.23
27390,75527,1.0,1737.7
27391,94133,1.0,3321.15
27392,43688,1.0,537.59
27393,177585,0.5,4096.33
27394,83752,1.0,637.5
27395,134541,1.0,1722.84
27396,79707,1.0,1186.44
27397,76977,1.0,1476.25
27398,81633,1.0,145.6
27399,32630,1.0,585.43
27400,103296,0.5,1074.65
27401,182262,1.0,2198.84
27402,106340,0.5,1969.4
27403,78211,1.0,4315.89
27404,111589,1.0,304.96
27405,179907,1.0,851.9
27406,3610,1.0,1854.13
27407,76397,0.5,1892.53
27408,152213,1.0,671.91
27409,165595,0.5,427.66
27410,21934,0.5,2334.12
27411,167791,1.0,779.16
27412,32521,1.0,2091.69
27413,131262,0.5,952.0
27414,133399,0.5,936.19
27415,170282,0.5,493.76
27416,93390,0.5,799.3
27417,12290,0.5,483.18
27418,95697,0.5,191.34
27419,77713,1.0,736.68
27420,28765,1.0,280.37
27421,79055,1.0,1440.0
27422,14982,0.5,2544.02
27423,91236,1.0,1067.95
27424,128887,1.0,2441.01
27425,122850,1.0,1017.98
27426,164047,1.0,1145.32
27427,150515,0.5,6862.61
27428,1669,0.5,313.81
27429,14565,0.5,11622.24
27430,188296,1.0,1270.85
27431,76563,0.5,1654.06
27432,135441,0.5,3190.46
27433,62840,1.0,4394.38
27434,53479,1.0,1850.73
27435,196462,1.0,1900.28
27436,133465,1.0,1688.92
27437,75118,0.5,3210.12
27438,85587,1.0,1541.27
27439,89791,1.0,2012.51
27440,29950,0.5,2172.11
27441,153682,0.5,5353.12
27442,120457,1.0,2803.56
27443,11308,1.0,1954.2
27444,146866,1.0,568.63
27445,151322,1.0,2111.98
27446,93706,0.5,1905.17
27447,71334,1.0,1454.71
27448,173636,0.5,1436.22
27449,99735,1.0,2047.76
27450,161965,0.5,966.98
27451,187950,1.0,1250.99
27452,170400,0.5,1678.39
27453,62056,1.0,2241.27
27454,24476,0.5,2503.22
27455,192709,0.5,2695.3
27456,40650,0.5,449.1
27457,55054,1.0,2937.81
27458,50203,0.5,2977.16
27459,193821,0.5,905.19
27460,24334,1.0,4107.5
27461,86832,1.0,1382.11
27462,165068,1.0,2511.9
27463,38999,1.0,2169.0
27464,113369,1.0,2945.98
27465,130509,1.0,3168.12
27466,108562,1.0,1269.61
27467,50268,1.0,1176.81
27468,76656,1.0,721.14
27469,118805,0.5,698.06
27470,116986,1.0,1369.66
27471,143477,1.0,2418.46
27472,28339,1.0,1645.87
27473,140660,1.0,964.1
27474,78189,0.5,2373.97
27475,144039,1.0,1454.52
27476,124708,1.0,1097.17
27477,84547,1.0,1495.34
27478,124769,1.0,2148.92
27479,117798,1.0,3052.8
27480,135452,0.5,3418.41
27481,118668,1.0,3041.9
27482,31276,1.0,2365.32
27483,9895,1.0,2595.35
27484,87297,0.5,5550.08
27485,25829,0.5,331.69
27486,166235,1.0,2039.23
27487,174883,1.0,922.28
27488,133768,0.5,1483.51
27489,62798,1.0,790.44
27490,60598,1.0,1298.5
27491,22877,0.5,1439.3
27492,57297,1.0,392.16
27493,143896,0.5,1889.08
27494,105099,0.5,1197.83
27495,182527,1.0,833.21
27496,134068,1.0,2038.68
27497,30649,0.5,2486.65
27498,193442,1.0,2848.03
27499,89234,0.5,744.8
27500,80490,0.5,3180.31
27501,25214,1.0,931.51
27502,167924,1.0,1653.99
27503,158837,0.5,1368.32
27504,105930,1.0,877.91
27505,198235,1.0,1083.44
27506,189951,0.5,11888.87
27507,117964,1.0,2646.99
27508,168763,0.5,3571.79
27509,9263,0.5,485.56
27510,21929,1.0,1088.9
27511,149138,0.5,3586.75
27512,45286,1.0,736.92
27513,15298,1.0,1060.96
27514,146678,1.0,2172.33
27515,110965,0.5,2079.15
27516,43233,1.0,1656.36
27517,89114,1.0,1368.36
27518,139792,0.5,560.95
27519,193732,0.5,2335.09
27520,53676,0.5,459.65
27521,95623,1.0,718.84
27522,191086,1.0,1687.74
27523,60193,0.5,3434.08
27524,28109,1.0,2998.64
27525,183783,0.5,1695.74
27526,191847,1.0,1874.01
27527,33057,1.0,806.53
27528,134538,1.0,963.84
27529,48478,1.0,2663.94
27530,116384,0.5,1486.08
27531,85069,1.0,2020.39
27532,140940,1.0,10233.09
27533,6464,0.5,1754.42
27534,43445,0.5,1833.01
27535,58444,0.5,1595.25
27536,19191,0.5,1939.42
27537,67656,1.0,1030.15
27538,161616,0.5,1420.4
27539,70990,0.5,1249.08
27540,124600,1.0,598.01
27541,84566,0.5,4963.66
27542,56113,0.5,5462.68
27543,154116,0.5,8134.17
27544,87658,1.0,1245.71
27545,23047,0.5,3121.72
27546,174145,1.0,3693.68
27547,169166,0.5,1243.98
27548,121102,0.5,1107.36
27549,179659,1.0,2958.36
27550,150858,1.0,1723.98
27551,148701,0.5,7953.94
27552,181020,0.5,1667.0
27553,76451,0.5,1005.02
27554,57938,0.5,2925.67
27555,16947,1.0,2173.3
27556,30441,1.0,1461.81
27557,174353,1.0,1082.62
27558,118350,1.0,747.55
27559,98997,1.0,4052.87
27560,122950,0.5,2901.42
27561,39044,1.0,1318.54
27562,40695,1.0,1515.76
27563,198307,1.0,852.73
27564,29254,0.5,693.12
27565,119280,1.0,2092.17
27566,151735,1.0,7333.68
27567,156813,0.5,5515.38
27568,167895,0.5,6314.92
27569,151206,1.0,2242.99
27570,198402,0.5,3287.02
27571,26879,1.0,391.09
27572,96465,1.0,2329.83
27573,112868,1.0,931.39
27574,105381,0.5,2445.07
27575,199502,1.0,1584.05
27576,101380,0.5,1578.06
27577,71581,1.0,831.48
27578,130170,1.0,4497.9
27579,22624,0.5,778.44
27580,4354,0.5,5531.71
27581,149634,0.5,2014.65
27582,14596,1.0,2877.92
27583,7945,0.5,908.31
27584,145083,1.0,2077.85
27585,21700,0.5,20815.73
27586,90802,1.0,1506.43
27587,42023,1.0,4008.42
27588,79887,1.0,3433.2
27589,131294,0.5,1430.8
27590,157758,1.0,1282.93
27591,6825,1.0,1227.76
27592,53697,1.0,3173.17
27593,40065,1.0,2415.0
27594,16884,1.0,2146.2
27595,119170,1.0,2730.09
27596,120377,1.0,1666.43
27597,181628,1.0,6787.9
27598,153291,1.0,1870.83
27599,159204,1.0,863.85
27600,159157,1.0,1222.87
27601,99825,1.0,2017.83
27602,119191,0.5,2692.2
27603,118090,0.5,3002.65
27604,63093,1.0,1649.32
27605,138751,0.5,3205.83
27606,144751,0.5,2438.91
27607,23338,0.5,1567.8
27608,124207,1.0,1737.69
27609,139884,1.0,899.19
27610,195237,1.0,1681.64
27611,186145,1.0,2097.03
27612,16046,0.5,5343.04
27613,136831,1.0,1529.31
27614,119287,0.5,1381.24
27615,195228,1.0,1580.19
27616,158465,1.0,894.98
27617,11114,1.0,1255.6
27618,128533,0.5,768.5
27619,41766,1.0,699.7
27620,10695,1.0,3056.95
27621,34927,1.0,1395.28
27622,22298,0.5,831.42
27623,181472,1.0,1929.53
27624,61362,1.0,1794.12
27625,78554,1.0,2047.78
27626,144640,1.0,3372.8
27627,189719,0.5,4232.61
27628,121692,0.5,2372.7
27629,104823,0.5,4306.01
27630,38927,1.0,312.61
27631,176907,1.0,675.25
27632,85576,1.0,1546.95
27633,179320,0.5,1640.45
27634,144590,1.0,360.13
27635,159739,0.5,4123.89
27636,189819,0.5,1844.19
27637,53116,0.5,1111.14
27638,1186,1.0,2157.07
27639,130567,1.0,1529.67
27640,7787,1.0,2359.0
27641,140597,1.0,1726.51
27642,151344,1.0,1396.04
27643,48532,0.5,796.73
27644,171373,0.5,1692.54
27645,83872,0.5,3137.32
27646,51651,1.0,882.56
27647,69840,0.5,3627.3
27648,190969,1.0,653.35
27649,26245,1.0,716.62
27650,65546,1.0,508.41
27651,192939,0.5,1349.15
27652,143708,0.5,7089.8
27653,95686,0.5,2992.77
27654,10592,0.5,897.1
27655,117396,1.0,1364.17
27656,127052,1.0,1583.69
27657,19716,1.0,2467.06
27658,56551,1.0,1650.47
27659,111645,0.5,573.15
27660,75768,0.5,1422.63
27661,20006,1.0,690.77
27662,156671,1.0,2216.4
27663,56938,0.5,7605.96
27664,5636,1.0,1615.63
27665,132041,0.5,1395.07
27666,115881,1.0,1609.18
27667,70981,1.0,4197.65
27668,170742,1.0,2252.96
27669,92492,1.0,1021.18
27670,173920,1.0,2956.57
27671,64342,0.5,1160.65
27672,137718,1.0,1149.68
27673,175712,1.0,760.32
27674,107374,0.5,633.61
27675,192353,1.0,1555.66
27676,113040,0.5,1782.81
27677,131561,0.5,2272.34
27678,115699,1.0,498.43
27679,31311,1.0,607.2
27680,99293,1.0,3907.58
27681,43873,0.5,1847.36
27682,92190,1.0,294.84
27683,58276,0.5,761.16
27684,91541,1.0,727.69
27685,181937,1.0,1959.38
27686,157310,0.5,2553.34
27687,164533,0.5,4767.7
27688,116833,0.5,4124.69
27689,190615,0.5,2815.59
27690,88084,1.0,8946.48
27691,114936,1.0,481.51
27692,116916,0.5,1887.99
27693,175251,1.0,4857.21
27694,47606,1.0,1642.26
27695,28579,1.0,857.55
27696,191870,1.0,449.2
27697,122294,1.0,1740.05
27698,8418,1.0,1866.93
27699,162694,1.0,2535.94
27700,148076,1.0,3012.95
27701,171223,1.0,2970.4
27702,43548,0.5,1675.35
27703,24993,0.5,2250.6
27704,17167,0.5,546.39
27705,121198,1.0,381.07
27706,131749,0.5,5039.16
27707,148811,0.5,579.96
27708,12864,1.0,5495.76
27709,65328,1.0,1188.98
27710,34607,1.0,2147.05
27711,29212,1.0,1009.3
27712,179146,1.0,1759.93
27713,188329,0.5,1100.16
27714,195066,1.0,1672.48
27715,75000,0.5,703.08
27716,132276,1.0,2560.47
27717,174855,1.0,851.18
27718,114560,0.5,439.87
27719,182420,1.0,4858.14
27720,173468,1.0,5256.58
27721,144903,1.0,849.48
27722,20210,1.0,1781.87
27723,91684,0.5,1702.93
27724,184261,1.0,405.67
27725,76055,1.0,1928.29
27726,14152,0.5,979.06
27727,192216,1.0,3421.28
27728,19027,1.0,2407.27
27729,11958,1.0,952.27
27730,75726,1.0,1157.48
27731,121227,1.0,2111.79
27732,61386,1.0,2199.24
27733,125904,1.0,4937.78
27734,36551,1.0,1520.52
27735,196830,0.5,2019.14
27736,117781,1.0,1198.53
27737,38664,0.5,1902.44
27738,157464,1.0,3288.09
27739,144748,1.0,1244.55
27740,67216,0.5,1079.74
27741,20569,1.0,883.81
27742,147725,1.0,3592.36
27743,146599,1.0,1706.04
27744,2553,0.5,3500.81
27745,188241,1.0,1605.52
27746,179901,1.0,1372.83
27747,158921,1.0,3748.35
27748,27894,0.5,488.32
27749,139921,1.0,952.63
27750,11217,0.5,762.83
27751,78764,0.5,2717.66
27752,123601,1.0,3745.27
27753,106204,1.0,1209.06
27754,117933,1.0,1342.57
27755,45867,1.0,674.2
27756,95426,1.0,2825.07
27757,105008,0.5,1346.63
27758,71259,1.0,448.48
27759,87826,1.0,1565.02
27760,150537,0.5,1529.87
27761,51400,0.5,735.05
27762,68399,1.0,509.1
27763,183223,1.0,1037.6
27764,177120,0.5,1532.16
27765,198244,1.0,3830.54
27766,117960,0.5,2136.75
27767,28316,1.0,594.73
27768,5224,1.0,1021.73
27769,191249,1.0,2512.75
27770,197192,0.5,5094.1
27771,154057,1.0,2129.54
27772,86715,1.0,3874.4
27773,151469,0.5,2280.4
27774,89751,0.5,3211.3
27775,4846,1.0,1226.69
27776,144688,0.5,1864.31
27777,145784,0.5,1823.32
27778,195475,0.5,1860.46
27779,122346,1.0,3206.22
27780,48394,1.0,3104.5
27781,70371,0.5,5205.67
27782,128315,1.0,1103.74
27783,118279,1.0,453.95
27784,146991,0.5,8106.84
27785,20508,1.0,2373.79
27786,51397,0.5,5163.57
27787,190780,0.5,1494.58
27788,192620,1.0,1626.97
27789,2166,0.5,10799.6
27790,166064,1.0,692.99
27791,145741,1.0,997.83
27792,117249,0.5,1333.82
27793,161207,1.0,1338.8
27794,96976,1.0,1497.66
27795,63294,0.5,4833.2
27796,58187,0.5,8306.67
27797,133949,1.0,1214.01
27798,149092,1.0,2773.14
27799,164124,0.5,1620.79
27800,4705,1.0,2014.98
27801,181943,1.0,996.26
27802,50593,0.5,1190.59
27803,105119,0.5,690.46
27804,41832,0.5,5139.08
27805,147322,1.0,1118.47
27806,196693,1.0,4542.45
27807,17253,1.0,777.11
27808,93759,0.5,6307.12
27809,123959,1.0,3030.81
27810,95318,0.5,2771.88
27811,64236,1.0,632.6
27812,84737,1.0,1940.19
27813,116649,0.5,4436.63
27814,39737,1.0,1722.19
27815,163004,1.0,1691.63
27816,72831,0.5,509.3
27817,166976,0.5,326.27
27818,87251,1.0,1732.36
27819,139488,0.5,4341.56
27820,69935,0.5,582.16
27821,102737,0.5,1207.63
27822,178625,1.0,2055.09
27823,107826,1.0,450.04
27824,60311,0.5,836.18
27825,116821,0.5,7062.99
27826,73547,1.0,695.3
27827,148782,0.5,2241.82
27828,88266,1.0,2633.22
27829,1588,1.0,3491.93
27830,77868,1.0,1538.85
27831,82248,1.0,1145.95
27832,180046,0.5,456.45
27833,23636,0.5,1653.58
27834,61939,0.5,744.83
27835,193238,0.5,8057.57
27836,144250,0.5,781.5
27837,102487,1.0,1293.85
27838,58822,0.5,8263.18
27839,11003,1.0,1749.37
27840,139953,1.0,657.55
27841,30432,1.0,775.23
27842,99694,1.0,469.81
27843,78299,1.0,1638.91
27844,109313,1.0,694.13
27845,128832,1.0,1135.44
27846,148123,1.0,2088.25
27847,37735,0.5,2308.74
27848,154025,1.0,1030.82
27849,185864,1.0,971.09
27850,109710,0.5,15116.95
27851,159264,1.0,1095.18
27852,70294,0.5,9387.41
27853,181792,0.5,632.17
27854,113138,0.5,683.35
27855,100441,1.0,694.47
27856,103359,1.0,1863.34
27857,22254,0.5,5697.65
27858,119464,0.5,1866.72
27859,134829,1.0,4340.35
27860,55225,1.0,970.71
27861,184113,1.0,644.52
27862,46925,0.5,2856.54
27863,161592,0.5,2591.71
27864,13056,1.0,894.27
27865,37029,0.5,1676.08
27866,96767,0.5,984.39
27867,180971,1.0,3823.68
27868,107171,0.5,358.79
27869,194478,1.0,2142.58
27870,39655,0.5,3434.53
27871,79075,0.5,1759.2
27872,46758,1.0,2699.15
27873,117302,0.5,1253.75
27874,7630,1.0,3122.63
27875,97556,1.0,2515.27
27876,109717,0.5,680.42
27877,139940,1.0,418.44
27878,179252,0.5,5872.09
27879,27640,0.5,5402.28
27880,32590,0.5,716.41
27881,41450,0.5,2237.28
27882,165877,0.5,2231.23
27883,169278,0.5,2596.7
27884,183536,1.0,3592.37
27885,131876,1.0,3828.56
27886,147480,1.0,855.78
27887,79033,1.0,2176.27
27888,149798,0.5,821.41
27889,119149,1.0,2251.5
27890,29513,0.5,1087.46
27891,16469,0.5,2242.3
27892,96111,1.0,2540.58
27893,187170,0.5,9289.88
27894,62733,0.5,2342.38
27895,135764,1.0,1103.56
27896,58104,1.0,1951.5
27897,19719,1.0,987.74
27898,66565,1.0,2063.44
27899,128663,1.0,615.14
27900,802,1.0,1462.29
27901,32892,1.0,1982.8
27902,187576,1.0,927.6
27903,10852,0.5,1094.74
27904,80534,1.0,2690.71
27905,48902,1.0,1125.87
27906,104034,1.0,1985.57
27907,37162,1.0,1147.98
27908,153930,1.0,1591.21
27909,139732,1.0,483.8
27910,98490,0.5,1745.95
27911,96446,0.5,922.06
27912,174842,1.0,4611.1
27913,56105,0.5,577.51
27914,38540,1.0,1253.06
27915,164169,0.5,2254.99
27916,63554,1.0,1955.59
27917,122001,1.0,2290.3
27918,147967,0.5,506.72
27919,139495,1.0,813.16
27920,9018,0.5,773.48
27921,161948,0.5,1898.66
27922,187988,0.5,2070.51
27923,27009,0.5,3381.4
27924,192410,1.0,1321.55
27925,130306,1.0,3766.24
27926,116400,1.0,1138.49
27927,8852,1.0,332.46
27928,174729,1.0,2757.3
27929,171970,1.0,1276.56
27930,150105,0.5,898.34
27931,68491,0.5,1827.84
27932,88497,1.0,3552.36
27933,86814,1.0,4078.13
27934,70144,1.0,1488.35
27935,116977,1.0,436.56
27936,3880,0.5,3226.63
27937,54410,1.0,3000.52
27938,46620,1.0,1516.64
27939,49840,1.0,658.94
27940,97439,1.0,2082.03
27941,153232,1.0,1124.9
27942,109002,0.5,1057.84
27943,110053,0.5,1110.95
27944,193642,1.0,1617.65
27945,116234,0.5,9058.81
27946,159776,1.0,1429.36
27947,37310,1.0,668.4
27948,197894,1.0,1944.78
27949,54931,1.0,3304.81
27950,87663,1.0,2195.97
27951,109771,1.0,3162.08
27952,70170,1.0,696.94
27953,123924,1.0,4750.51
27954,135930,1.0,1124.63
27955,184665,1.0,2435.15
27956,91053,0.5,5027.99
27957,18221,0.5,1014.44
27958,182804,0.5,1402.95
27959,129126,1.0,2409.18
27960,7328,1.0,2493.04
27961,132369,1.0,1151.49
27962,98283,1.0,1213.34
27963,64086,1.0,496.64
27964,40861,0.5,3904.17
27965,91680,1.0,1184.36
27966,95800,0.5,512.04
27967,92235,0.5,3546.6
27968,133340,1.0,756.41
27969,157157,1.0,4947.65
27970,176701,0.5,1329.04
27971,139195,0.5,2801.61
27972,68143,1.0,3496.83
27973,54671,1.0,766.24
27974,89619,1.0,946.98
27975,114908,0.5,2055.4
27976,147855,0.5,1632.89
27977,186717,1.0,3865.64
27978,191014,1.0,1384.76
27979,87626,1.0,1518.52
27980,53276,1.0,2027.15
27981,54055,1.0,1115.37
27982,77630,1.0,1655.63
